f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,wmc,seed,label
0.9297872340425531,0.929349988583692,0.79258131980896,1.323317816335167,6,ACM,adaptive,0.3,17,hybrid_l050
0.922752808988764,0.921614988833356,0.6838397979736328,1.0,6,ACM,fixed_wmc,1.0,18,no_overlap
0.7466666666666667,0.7165751290291168,0.7218313217163086,1.475666525603047,6,ACM,fixed_wmc,0.1,18,WMC_0.10
0.8383733055265902,0.8345795910899678,0.7279810905456543,1.3491324587388913,6,ACM,fixed_wmc,0.2,18,WMC_0.20
0.7711111111111111,0.7396179132973014,0.7710409164428711,1.2644942869234024,6,ACM,fixed_wmc,0.3,18,WMC_0.30
0.889018691588785,0.8832854090423478,0.8495197296142578,1.2052475666525604,6,ACM,fixed_wmc,0.4,18,WMC_0.40
0.7906976744186046,0.7798557915089718,0.9230072498321533,1.1493863732543377,6,ACM,fixed_wmc,0.5,18,WMC_0.50
0.8148546824542519,0.8099999715012588,0.8465480804443359,1.3055438002539146,6,ACM,adaptive,0.3,18,entropy_l050
0.9208556149732621,0.9209230164711976,0.8622837066650391,1.3140076174354633,6,ACM,adaptive,0.3,18,margin_l050
0.8436170212765958,0.8379311824309967,0.8412511348724365,1.323317816335167,6,ACM,adaptive,0.3,18,hybrid_l050
0.898876404494382,0.8993310702128455,0.8802099227905273,1.0,6,ACM,fixed_wmc,1.0,19,no_overlap
0.9314285714285714,0.9328539746172474,0.8144218921661377,1.475666525603047,6,ACM,fixed_wmc,0.1,19,WMC_0.10
0.9176225234619395,0.9186533709025265,0.6978893280029297,1.3491324587388913,6,ACM,fixed_wmc,0.2,19,WMC_0.20
0.8711111111111111,0.8720992699139152,1.4393446445465088,1.2644942869234024,6,ACM,fixed_wmc,0.3,19,WMC_0.30
0.9123831775700935,0.912674057021123,0.8971536159515381,1.2052475666525604,6,ACM,fixed_wmc,0.4,19,WMC_0.40
0.8678090575275398,0.8648786522533097,0.7904934883117676,1.1493863732543377,6,ACM,fixed_wmc,0.5,19,WMC_0.50
0.9354144241119483,0.9359991482994516,0.8953907489776611,1.3055438002539146,6,ACM,adaptive,0.3,19,entropy_l050
0.9090909090909091,0.9101694295911034,0.7416179180145264,1.3140076174354633,6,ACM,adaptive,0.3,19,margin_l050
0.9319148936170213,0.9326112020034593,0.7744901180267334,1.323317816335167,6,ACM,adaptive,0.3,19,hybrid_l050
0.8326947637292464,0.8199453595091121,1.4804744720458984,1.0,8,DBLP,fixed_wmc,1.0,0,no_overlap
0.8606060606060606,0.85204288823578,1.4624919891357422,1.4816673099189501,8,DBLP,fixed_wmc,0.1,0,WMC_0.10
0.8376068376068376,0.8253941179669128,0.938347578048706,1.348900038595137,8,DBLP,fixed_wmc,0.2,0,WMC_0.20
0.8639175257731959,0.8520124427087507,0.9860734939575195,1.2439212659204941,8,DBLP,fixed_wmc,0.3,0,WMC_0.30
0.8390191897654584,0.8290795485321885,0.8850111961364746,1.2041682747973754,8,DBLP,fixed_wmc,0.4,0,WMC_0.40
0.8510405257393209,0.835458873770242,0.8333067893981934,1.1709764569664223,8,DBLP,fixed_wmc,0.5,0,WMC_0.50
0.8620019436345967,0.8550762132583465,0.8811841011047363,1.3195677344654573,8,DBLP,adaptive,0.3,0,entropy_l050
0.8513513513513513,0.8415157679485932,0.8190865516662598,1.3284446159783867,8,DBLP,adaptive,0.3,0,margin_l050
