f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,seed,wmc,lambda
0.9329787234042554,0.9335103572183471,0.9200284481048584,1.323317816335167,6,ACM,hybrid_adaptive_wmc,7,0.3,0.5
0.9372340425531915,0.938273961419088,0.8725831508636475,1.323317816335167,6,ACM,hybrid_adaptive_wmc,8,0.3,0.5
0.9212765957446809,0.9234395694818573,0.8963232040405273,1.323317816335167,6,ACM,hybrid_adaptive_wmc,9,0.3,0.5
0.8326947637292464,0.8199453595091121,0.9092667102813721,1.0,8,DBLP,no_overlap,0,0.3,0.5
0.8314176245210728,0.8246551800381731,1.0014257431030273,1.0,8,DBLP,no_overlap,1,0.3,0.5
0.8314176245210728,0.8222935134317109,0.9058740139007568,1.0,8,DBLP,no_overlap,2,0.3,0.5
0.80970625798212,0.7981037763214138,0.8834211826324463,1.0,8,DBLP,no_overlap,3,0.3,0.5
0.8288633461047255,0.8174010328539199,0.8889503479003906,1.0,8,DBLP,no_overlap,4,0.3,0.5
0.8301404853128991,0.8224883016790531,0.9836575984954834,1.0,8,DBLP,no_overlap,5,0.3,0.5
0.8403575989782887,0.8304882975849327,0.9111852645874023,1.0,8,DBLP,no_overlap,6,0.3,0.5
0.8403575989782887,0.8334370532559401,0.9264833927154541,1.0,8,DBLP,no_overlap,7,0.3,0.5
0.8684546615581098,0.8619449909449917,0.9226877689361572,1.0,8,DBLP,no_overlap,8,0.3,0.5
0.822477650063857,0.8171325918651009,0.89168381690979,1.0,8,DBLP,no_overlap,9,0.3,0.5
0.8639175257731959,0.8520124427087507,0.8951389789581299,1.2439212659204941,8,DBLP,original_wmc,0,0.3,0.5
0.8587628865979381,0.8512928024163953,0.9583427906036377,1.2439212659204941,8,DBLP,original_wmc,1,0.3,0.5
0.8195876288659794,0.8025404438132198,0.9126102924346924,1.2439212659204941,8,DBLP,original_wmc,2,0.3,0.5
0.8041237113402062,0.7988370246576557,1.0379505157470703,1.2439212659204941,8,DBLP,original_wmc,3,0.3,0.5
0.8443298969072165,0.8371382303952966,0.9349961280822754,1.2439212659204941,8,DBLP,original_wmc,4,0.3,0.5
0.8381443298969072,0.8286010768384597,0.9471025466918945,1.2439212659204941,8,DBLP,original_wmc,5,0.3,0.5
0.8494845360824742,0.8446665387723109,0.9871952533721924,1.2439212659204941,8,DBLP,original_wmc,6,0.3,0.5
0.8412371134020619,0.8279130360713353,0.9507989883422852,1.2439212659204941,8,DBLP,original_wmc,7,0.3,0.5
0.8474226804123711,0.8291812692158399,0.9077472686767578,1.2439212659204941,8,DBLP,original_wmc,8,0.3,0.5
