f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,config,strategy,lambda,seed
0.52179406190777,0.4264384556713586,1.9214019775390625,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,9
0.552445723253989,0.4427186154386222,2.1951260566711426,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,0
0.5370128171592989,0.4314135838091864,2.3827998638153076,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,1
0.7800156944807742,0.7753901123774862,2.111128330230713,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,2
0.7243002877321475,0.7169824825652565,2.2489418983459473,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,3
0.7274391838869997,0.7198605901537315,2.1159861087799072,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,4
0.4298979858749673,0.24426631014652364,2.1702985763549805,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,5
0.5500915511378499,0.46309789055480044,2.1153018474578857,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,6
0.5643473711744703,0.47438312850989767,2.311279296875,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,7
0.7760920742872089,0.7708874783652903,2.0983080863952637,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,8
0.5205336123463249,0.42704667425530296,2.247972249984741,1.2923365623573566,6,PubMed,A8_hybrid_l025,hybrid_adaptive_wmc,0.25,9
